text_id,domain,source,start_date,end_date,fact,source_file,source_url,url_status
b7e3d8409a7ded1a,Energy,search,2014-03-17,2014-03-23,"The United States has become the world's top producer of oil and natural gas, surpassing other nations in crude oil production.",,,missing
9c1586b6f0f55a70,Energy,search,2014-03-24,2014-03-30,"The U.S. was the largest net importer of crude oil and other liquids in the world until 2014, when China took over.",,,missing
dd873411e756e9dd,Energy,search,2014-03-31,2014-04-06,"As of 2014, the United States is importing increasingly heavy grades of crude oil, and U.S. refineries use a mix of both imported and domestically-produced crude oil.",,,missing
1335e2b1e0d2a59c,Energy,search,2014-04-07,2014-04-13,"As of 2014, the U.S. and world corn supplies have recovered to a record level after the major 2012 U.S. drought.",,,missing
c4235305f29d74bf,Energy,search,2014-04-14,2014-04-20,"The fuel cost of liquefied natural gas (LNG) is expected to be lower than traditional fuels, making it a potential alternative for freight locomotives.",,,missing
a74d8aed2f7bb777,Energy,search,2014-04-21,2014-04-27,"Gas prices are influenced by both market forces and government policy, including gas taxes.",,,missing
5a92297994c780b0,Energy,search,2014-04-28,2014-05-04,"The largest factor in the price of a gallon of gasoline is crude oil, and the U.S. does not produce enough crude oil to meet its demands.",,,missing
b54dba7f3b3087e2,Energy,search,2014-05-05,2014-05-11,"The United States was the world's largest supplier of fuel ethanol in 2013, despite high corn prices and increased domestic demand.",,,missing
7d36b035b1c392e7,Energy,search,2014-05-19,2014-05-25,"The average retail gasoline price in the US is $3.67 per gallon as of May 23, 2014.",,,missing
2178401ed27197d1,Energy,search,2014-05-26,2014-06-01,"The United States is producing more oil and natural gas, generating more electricity from renewables, and consuming less petroleum.",,,missing
9db1843c807b6af8,Energy,search,2014-06-02,2014-06-08,Lower crude feedstock costs and relatively cheaper natural gas prices in North America contribute to the competitiveness of U.S. and Canadian refineries.,,,missing
31debb2090cc4835,Energy,search,2014-06-09,2014-06-15,"The world, OECD, and U.S. oil demand (consumption) has been increasing over the time period 1997-2012.",,,missing
495779d32c2824ea,Energy,search,2014-06-16,2014-06-22,"The U.S. retail price of gasoline is related to the price of crude oil, with a $10 increase in the price of a barrel of Brent crude oil typically resulting in a corresponding increase in gasoline prices.",,,missing
1b500356db70c2a7,Energy,search,2014-06-23,2014-06-29,"The transportation sector in the United States is almost completely dependent on petroleum, mostly gasoline.",,,missing
e8a8c52c296bf1e3,Energy,search,2014-06-30,2014-07-06,"As of July 2, 2014, crude oil prices have increased due to unrest in Iraq, a major crude oil producer.",,,missing
29505dbef8175fbe,Energy,search,2014-07-14,2014-07-20,The United States produces more crude oil than it imports.,,,missing
0f39bc5a6f65c253,Energy,search,2014-07-21,2014-07-27,"The price of jet fuel has been increasing and is volatile, impacting the airline industry's finances in the United States.",,,missing
e96313949e0fb6c8,Energy,search,2014-07-28,2014-08-03,"As of August 2014, the international prices of crude oil, petrol, and diesel are being monitored by the Petroleum Planning & Analysis Cell.",,,missing
5a430d341cda1672,Energy,search,2014-08-11,2014-08-17,"The northeastern United States is increasingly reliant on natural gas for power generation, and natural gas spot prices in the region are particularly sensitive to changes in supply and demand.",,,missing
5937a564c969bf47,Energy,search,2014-08-18,2014-08-24,"China is leading the world in solar power, with the U.S. imposing antidumping tariffs on Chinese solar panels in 2012.",,,missing
3f4f21e82a43a359,Energy,search,2014-08-25,2014-08-31,"The current Brent crude oil price is lower than it was last month, driving down gasoline prices in the US.",,,missing
c3baba4885735e3c,Energy,search,2014-09-01,2014-09-07,"The United States has the fourth-largest shale oil deposit in the world, with Argentina's shale also being a significant player.",,,missing
4a83008267debc12,Energy,search,2014-09-08,2014-09-14,"Measured by Btus, a barrel of oil has historically cost several times as much as a comparable unit of natural gas.",,,missing
c10412f9be2551cc,Energy,search,2014-09-15,2014-09-21,The 1973 Arab Oil Embargo led to soaring oil prices and gasoline shortages.,,,missing
4f2be01d6bc40d7f,Energy,search,2014-09-22,2014-09-28,"The United States is the world's largest petroleum consumer, but is third in crude oil production, and over half of the material imported into the US is petroleum.",,,missing
72d0d405c5de7047,Energy,search,2014-09-29,2014-10-05,The United States has two main benchmark measures of crude oil prices.,,,missing
0f203eda132584b2,Energy,search,2014-10-06,2014-10-12,"As of October 2014, US crude oil and lease condensate production rose to 5.6 million barrels per day.",,,missing
67df9bb7a9f89683,Energy,search,2014-10-13,2014-10-19,"Some Appalachian natural gas spot prices are well below the Henry Hub price, and the Marcellus region's natural gas prices have declined.",,,missing
c4730f301a16fe8a,Energy,search,2014-10-20,2014-10-26,"The average price of U.S. retail gasoline dropped to the lowest level in nearly four years, driven by plunging oil prices, according to the Lundberg survey.",,,missing
d4de31a9cc842cfe,Energy,search,2014-10-27,2014-11-02,"The price of crude oil is influenced by benchmarks, with Dubai/Oman price calculated by taking the average of Dubai and Oman spot prices.",,,missing
dc6ebbf2bcc4e8ec,Energy,search,2014-11-03,2014-11-09,A $1-per-barrel change in the price of crude oil translates into a change of about 2.4 cents in the price of gasoline.,,,missing
4fb67eca6cd6d219,Energy,search,2014-11-10,2014-11-16,"As of November 2014, the global oil price was around $80 per barrel.",,,missing
56e1e701c1bee912,Energy,search,2014-11-17,2014-11-23,"The United States has increased its oil production, leading to lower gas prices.",,,missing
45f2e79875a6891d,Energy,search,2014-11-24,2014-11-30,"Objective facts about the Economy and Energy situation: U.S. gasoline prices this Thanksgiving are the lowest since 2009, mainly due to the decrease in crude oil prices.",,,missing
b2d2e96e537161bb,Energy,search,2014-12-01,2014-12-07,"The United States consumes a significant amount of gasoline, with prices averaging around $3.50 per gallon in recent years.",,,missing
4610679a66626778,Energy,search,2014-12-08,2014-12-14,"As of December 2014, the price of oil is around $60 per barrel, and gas prices have dropped below $3 a gallon in some areas of the United States.",,,missing
db19b8ddeae594a8,Energy,search,2014-12-15,2014-12-21,"Automobile travel in the United States is much less elastic, and its price elasticity has fallen in recent decades.",,,missing
357021027511dd3b,Energy,search,2014-12-22,2014-12-28,"The recent oil price slump is expected to bring a gain of 0.3-0.7% to world GDP, according to IMF simulations.",,,missing
aab02caff18f11de,Energy,search,2014-12-29,2015-01-04,"As of December 2014, the U.S. experienced record oil-and-gas production, which has led to a global oil glut and falling crude prices.",,,missing
36faf29f8796a2fa,Energy,search,2015-01-05,2015-01-11,"As of January 2015, U.S. gasoline prices were at their lowest levels since mid-May 2009, with an average cost of a gallon of regular gasoline falling by $1.20 since June 2014.",,,missing
a721b18fe5b2735c,Energy,search,2015-01-12,2015-01-18,"The shale oil revolution has led to a decrease in US oil imports and an increase in US exports of refined products, affecting global oil markets.",,,missing
2dd94b141dad9a5b,Energy,search,2015-01-19,2015-01-25,"The plummeting price of oil is the biggest energy story in the world, bringing back cheap gasoline to the United States while wreaking havoc on economies that depend on oil exports.",,,missing
352fab12751f4c1d,Energy,search,2015-01-26,2015-02-01,"The current US gasoline prices are at their lowest since 2009, with an average price of a gallon of gasoline in the United States at $2.04.",,,missing
79680bfe47b43b5a,Energy,search,2015-02-02,2015-02-08,The spot price of West Texas Intermediate (WTI) crude oil has fallen from around $108 per barrel in mid-June 2014 to around $48.8 per barrel in February 2015.,,,missing
a4b66be69f99e531,Energy,search,2015-02-09,2015-02-15,"Variations in gas prices are driven by the world market, and are not dependent on U.S. subsidies to the oil and gas industry.",,,missing
cff33211d9f33ae9,Energy,search,2015-02-16,2015-02-22,The United States is a net importer of oil.,,,missing
73506fc632d99161,Energy,search,2015-02-23,2015-03-01,The current RIN values support continued ethanol blending despite lower crude oil and gasoline prices.,,,missing
cf404b359639680a,Energy,search,2015-03-02,2015-03-08,"As of March 2015, 85% of Granite Staters agree that the U.S. should limit exports of crude oil if doing so keeps gasoline prices from rising in the US.",,,missing
57f7af95bc0d5482,Energy,search,2015-03-09,2015-03-15,The United States became the largest oil-producing country in the world in 2013.,,,missing
b67358d8accd209e,Energy,search,2015-03-16,2015-03-22,The residential electricity rate increases in 2014 ranged from 1.3% in the Pacific Coast states to 9.9% in other states.,,,missing
3a97cd2a464aecbc,Energy,search,2015-03-23,2015-03-29,"Crude oil only comprises a portion of the cost that goes into making a gallon or liter of gasoline, and in the US, slightly more than half of the pump price is comprised of other costs.",,,missing
39ca19481a3b1bdc,Energy,search,2015-03-30,2015-04-05,"Oil prices breached the $50 mark on April 3, 2015, due to Saudi Arabia and other Gulf states deploying airstrikes into Yemen.",,,missing
9869934bac7e07b0,Energy,search,2015-04-06,2015-04-12,"The 2015 average U.S. gasoline price is expected to fall, following changes in crude oil prices, particularly the international benchmark North Sea Brent price.",,,missing
88933f4bac532ea7,Energy,search,2015-04-13,2015-04-19,The expansion of crude oil production associated with the “shale revolution” has changed the U.S. market for refined petroleum products.,,,missing
a123411c79879664,Energy,search,2015-04-20,2015-04-26,"The United States remains a net petroleum importer through 2040 in the Low Oil Price case, according to the U.S. Energy Information Administration (EIA).",,,missing
22e9e6a7c728a36b,Energy,search,2015-04-27,2015-05-03,"The United States implemented the Renewable Fuel Standard in 2014, which led to a rebound in ethanol exports.",,,missing
5599f7136bb8ca18,Energy,search,2015-05-04,2015-05-10,The United States federal excise tax on gasoline is 18.4 cents per gallon and 24.4 cents per gallon for diesel fuel.,,,missing
2929b80f9458d8e3,Energy,search,2015-05-11,2015-05-17,"As of May 2015, the world oil market saw growing supply, particularly from US shale oil production, leading to lower crude oil prices.",,,missing
b0722b47ed9a4f15,Energy,search,2015-05-18,2015-05-24,"Gasoline crack spreads in the United States, especially on the U.S. East Coast, have reached several-year highs in recent months.",,,missing
657970ec57e27788,Energy,search,2015-05-25,2015-05-31,"The level of crude oil inventories influences the price of petroleum products, which can have an impact on inflation.",,,missing
4156df5f3d550000,Energy,search,2015-06-01,2015-06-07,"As of 2015, the cost of residential and commercial solar photovoltaic (PV) in the United States was estimated by NREL to be decreasing.",,,missing
0b628021304c89a6,Energy,search,2015-06-08,2015-06-14,"The U.S. has a global energy advantage, with wholesale natural gas prices averaging about one-third of those in most other industrial countries.",,,missing
bdfb21cf830e212f,Energy,search,2015-06-15,2015-06-21,"The U.S. produced more crude oil than any nation, at any time.",,,missing
03cb6758ce476fc2,Energy,search,2015-06-29,2015-07-05,"As of 2015, fossil fuels have made up at least 80% of the U.S. fuel mix since 1900.",,,missing
b6737c36fe7ef88d,Energy,search,2015-07-06,2015-07-12,"The United States has seen a decline in petroleum consumption, with high gasoline prices explaining at least 17% of the fuel economy increase.",,,missing
ae364485fa8c99f2,Energy,search,2015-07-13,2015-07-19,The U.S. Energy Information Administration (EIA) regularly publishes monthly and quarterly forecasts of the price of crude oil for horizons up to 2 years.,,,missing
9fd78f8e3c256bd0,Energy,search,2015-07-20,2015-07-26,"As of July 2015, the average diesel retail price was below gasoline price for the first time in six years in the US.",,,missing
7ad50e70b212eefe,Energy,search,2015-07-27,2015-08-02,"The United States has oil and gas wells, and oil prices can lead to price spikes in the country.",,,missing
b5ff298b89ed24f2,Energy,search,2015-08-03,2015-08-09,"U.S. refineries are running at record-high levels, driven by lower crude oil prices and strong demand for petroleum products, primarily gasoline.",,,missing
cc6a1f95e2b23947,Energy,search,2015-08-10,2015-08-16,The United States' crude oil production includes lease condensate.,,,missing
a0450c3bbe03e44e,Energy,search,2015-08-17,2015-08-23,"The EIA has lowered its crude oil price forecast through 2016, and retail gasoline prices are expected to remain relatively low.",,,missing
0ab3cafc92bcd13a,Energy,search,2015-08-24,2015-08-30,"Lower crude oil prices have caused a downward trend in diesel fuel prices, leading to retail diesel fuel prices in parts of the U.S. that have been below $2.50 per gallon.",,,missing
a38f953e24a88e07,Energy,search,2015-08-31,2015-09-06,"Recent EIA reports have addressed gasoline price determinants, and changes in U.S. crude oil imports to refine the understanding of the oil market.",,,missing
78248c7e911a0756,Energy,search,2015-09-07,2015-09-13,"The United States has been increasing its oil production, with a goal of achieving ""energy independence"" by 2017.",,,missing
437beddaf5c14cfe,Energy,search,2015-09-14,2015-09-20,"The United States has experienced a dramatic increase in oil production, which has contributed to the drop in oil prices.",,,missing
76e0e53db51e1afb,Energy,search,2015-09-21,2015-09-27,The U.S. average gas price is $3.75 per gallon as of September 2015.,,,missing
c6d7e87f4589e4de,Energy,search,2015-09-28,2015-10-04,Natural gas prices in Asia are mainly linked to crude oil prices.,,,missing
c5a19de3d3b2ed1f,Energy,search,2015-10-05,2015-10-11,The current price of West Texas Intermediate (WTI) crude oil is affecting fuel surcharges and reductions in rate discounts.,,,missing
e989bdb1326f477a,Energy,search,2015-10-12,2015-10-18,"Objective facts about the Economy and Energy situation: The implied cost of low petroleum products and natural gas prices in Saudi Arabia is computed using the price gap between domestic and U.S. prices . Gasoline imports in California increased 10-fold after a major refinery outage, leading to higher wholesale prices .",,,missing
c3d5d7ff4f6529eb,Energy,search,2015-10-19,2015-10-25,"Gasoline prices are declining in the United States, with West Texas Intermediate crude oil trading in the mid-$40s.",,,missing
85cee1d4fe621631,Energy,search,2015-10-26,2015-11-01,"As of 2015, the forecasted average U.S. regular gasoline retail price is $2.33/gal.",,,missing
50c34c88be1eefc3,Energy,search,2015-11-02,2015-11-08,"The national average gas price in the US was declining as of November 2015 . The US exported 135 billion gallons of gas in the past year, with a price gap of over $25 billion . Gasoline sales in the US rose by the fastest level in over a decade in July 2015 .",,,missing
a1af1dd2c3fd20ed,Energy,search,2015-11-09,2015-11-15,"In 2008, the global price of oil skyrocketed to $147 per barrel, and in the United States, gasoline prices reached a historic peak of $4.11.",,,missing
ed3a3e91e48ff0a7,Energy,search,2015-11-16,2015-11-22,"As of November 2015, the weekly retail gasoline price estimates were revised due to changes in statistical methodology.",,,missing
6764364eea58c348,Energy,search,2015-11-23,2015-11-29,"As of November 2015, U.S. gasoline prices are at their lowest in seven years, with prices expected to fall below $2 for Thanksgiving.",,,missing
d6b48ac23de047a4,Energy,search,2015-11-30,2015-12-06,"The global carbon dioxide emissions come from coal (44%), oil products (35%), and natural gas (20%).",,,missing
0c44fd4dec05109f,Energy,search,2015-12-07,2015-12-13,"The U.S. Bureau of Labor Statistics reports that wholesale and retail producer price indexes and margin prices are available, including data on fuel prices.",,,missing
2be8c8bb3c5d1bd6,Energy,search,2015-12-14,2015-12-20,The U.S. city average retail price for unleaded gasoline from 1976 to 2012 shows a long-run symmetric response of gasoline prices.,,,missing
114e12224ef67082,Energy,search,2015-12-21,2015-12-27,"As of December 2015, the average gas price in the United States dropped below $2 per gallon for the first time since 2009, with crude oil prices under $35 a barrel.",,,missing
42aa6434d8942228,Energy,search,2015-12-28,2016-01-03,The average cost of a gallon of gas in the United States was 95 cents lower in 2015 compared to 2014.,,,missing
1181cade3d196457,Energy,search,2016-01-04,2016-01-10,"The average U.S. gas price began 2016 under $2 per gallon, with lower crude oil prices in 2015 being the main cause for lower gasoline prices.",,,missing
77cc7167a8f4b82c,Energy,search,2016-01-11,2016-01-17,"The average U.S. gasoline price has fallen below $2.00 per gallon for the first time, due to falling crude oil prices and seasonal slowdown in gasoline demand.",,,missing
39ce1753df3ccff4,Energy,search,2016-01-18,2016-01-24,"As of January 2016, the US inventory of crude oil is at a high level, and the price of oil products, including gasoline, has been decreasing due to a glut of crude oil on world markets.",,,missing
48d5e854eeb79337,Energy,search,2016-01-25,2016-01-31,"As of January 2016, the U.S. average gas prices were under $2 for 25 days, with a total savings of 40 cents per gallon over 80 days.",,,missing
cbf938abfcbe967c,Energy,search,2016-02-01,2016-02-07,"Objective facts about the Economy and Energy situation: The fuel surcharge percentage for FedEx Freight services is based on the weekly published national U.S. on-highway average price for a gallon of diesel fuel. Demand for diesel fuel and other distillate fuel oils have been relatively high, especially in Europe, China, India, and the United States. The average US price of gasoline declined by almost 25% between June 2014 and June 2015. High inventories have pushed crude oil prices to lowest levels in 13 years. U.S. production remains a key variable in the global equation, and despite the lower price environment, domestic crude oil inventories continue to test records. Texas ranks in the middle in terms of both its gasoline and diesel tax rates among the 10 most populous states.",,,missing
486221b8927a347d,Energy,search,2016-02-08,2016-02-14,"As of 2016, there are 1,296 terminals storing transportation fuel nationwide in the United States .",,,missing
44ced8e2dac4151d,Energy,search,2016-02-15,2016-02-21,The U.S. average retail diesel price has fallen below $2.00 per gallon for the first time since early 2009.,,,missing
dd65a94e7d98607b,Energy,search,2016-02-22,2016-02-28,"As of February 2016, gasoline prices were still high relative to crude oil prices, likely due to an improving U.S. economy and increased demand.",,,missing
fbd1ad91031ecbc4,Energy,search,2016-02-29,2016-03-06,"California wholesale gasoline price has fallen before the switch to summer gasoline, which is a blend of gasoline and ethanol that can be sold at retail stations across the United States.",,,missing
0d7ca1aa7fab8ea6,Energy,search,2016-03-07,2016-03-13,The average historical annual gasoline pump price peaked in 1982 due to the U.S. embargo of oil from Iran.,,,missing
a7c746d4a47f613e,Energy,search,2016-03-14,2016-03-20,"The price of crude oil has a significant impact on the price of gasoline at the pump, with increases in crude oil prices causing rapid increases in gasoline prices, known as the ""rockets and feathers"" hypothesis.",,,missing
e5d9a607e807cf1a,Energy,search,2016-03-21,2016-03-27,"As of March 2016, gas prices in the US are low, with the average price potentially climbing above $2 for the first time in 2016.",,,missing
6fecc9d6ff766283,Energy,search,2016-03-28,2016-04-03,"As of 2016, gas prices were on the rise but remained well below 2014 levels.",,,missing
4bb9efa000ee385c,Energy,search,2016-04-04,2016-04-10,"Gas prices in the United States have begun April 2016 at their cheapest levels since 2009, with California having the highest average prices at the pump.",,,missing
42359bc6a13e9ca0,Energy,search,2016-04-11,2016-04-17,"The U.S. imports crude oil, which is refined into petroleum products such as gasoline, heating oil, diesel fuel, and jet fuel.",,,missing
85efb9a8bdfb72d4,Energy,search,2016-04-18,2016-04-24,"Crude oil prices have been volatile, with WTI Crude Oil prices varying significantly from national average gasoline prices since 1986.",,,missing
70acf9670ac3cd89,Energy,search,2016-04-25,2016-05-01,Hydrocarbon gas liquids prices are related to oil and natural gas prices and to supply and demand.,,,missing
80b7fdf42fe4bdbb,Energy,search,2016-05-02,2016-05-08,"The total volume of ethanol blended into motor fuels used in the United States has continued to increase since 2010, albeit at a declining rate of growth.",,,missing
4539b26782f84c85,Energy,search,2016-05-09,2016-05-15,The United States is the largest producer of crude oil and the second-largest producer of natural gas.,,,missing
eed1ef6605a93609,Energy,search,2016-05-16,2016-05-22,"The national average price of gasoline is near its 2016 high, with many states in the region reflecting double-digit increases.",,,missing
2145d5e9fe8e8660,Energy,search,2016-05-23,2016-05-29,"The United States remained the largest producer of petroleum and natural gas in 2015, with relatively low crude oil prices throughout the year.",,,missing
f685ff441c8b44e0,Energy,search,2016-05-30,2016-06-05,The average fuel cost can be calculated based on today's average fuel price.,,,missing
1a1561d359dafc84,Energy,search,2016-06-06,2016-06-12,"Objective facts about the Economy and Energy situation: Fires near Fort McMurray are reducing Canada's oil sands production, affecting crude oil prices in both the US and Canada. Natural gas production growth is expected to come from shale gas and tight oil plays in the US. The sharp drop in oil prices since mid-2014 has had negative effects on the economies of all oil and gas states. Average retail fuel prices in the United States for gasoline, CNG, and other fuels are available from the US Department of Energy. Low petrol prices in the March quarter 2016 were due to crude oil prices and international refined petrol prices falling.",,,missing
64f062d2cc26cc60,Energy,search,2016-06-13,2016-06-19,"The average U.S. gas prices have climbed to a 2016 high, with a $1 per barrel change in crude oil price causing a 2.4 cents per gallon change in gas prices.",,,missing
492f0d834dd7b53c,Energy,search,2016-06-20,2016-06-26,"As of June 2016, the AAA Gas Prices website provides daily gasoline price data for the United States.",,,missing
4c4f1652fd5fb890,Energy,search,2016-06-27,2016-07-03,Brazil's agricultural land use and trade are affected by changes in oil prices and ethanol demand.,,,missing
8efa43064621d3a2,Energy,search,2016-07-04,2016-07-10,"Objective facts about the Economy and Energy situation: Venezuela's domestic oil prices have not changed in 20 years, with a liter of gasoline costing the equivalent of about one penny at the pump. In 2015, U.S. goods exports to Colombia fell to $16.3 billion, primarily due to the drop in the price of oil and related fuel products. The United States is awash in natural gas, with low prices for natural gas and oil. The gasoline tax rate in New Mexico is $0.17 per gallon and is reported monthly. Electricity prices in Mexico near the United States border have generally been lower than prices in Mexico's interior. Sugarcane production in Brazil has expanded, and about half is used for ethanol production, influenced by sugar and gasoline prices. Ethanol production in the United States will increase in 2016 and 2017 to meet stronger demand induced by low crude oil prices.",,,missing
4fc4052bf089b1c0,Energy,search,2016-07-11,2016-07-17,"As of July 2016, the price of petroleum fuels (gasoline and diesel fuel) is the primary driver of liquid fuel (E85 and biodiesel) prices in the United States.",,,missing
dff8a50c7855d541,Energy,search,2016-07-18,2016-07-24,The United States consumes more gasoline than any other country at a quite affordable price.,,,missing
fc38fbd3b44a885b,Energy,search,2016-07-25,2016-07-31,"As of July 2016, U.S. crude oil supplies are at their highest level for this time of year in 86 years.",,,missing
92107d55361bcfdf,Energy,search,2016-08-01,2016-08-07,The U.S. Energy Information Administration (EIA) has launched a new website to provide insights into the key drivers of petroleum product prices.,,,missing
6e69850a4d828003,Energy,search,2016-08-08,2016-08-14,"The shale revolution has resulted in declining natural gas and oil prices, which benefit farms with the greatest diesel, gasoline, and natural gas shares of energy consumption.",,,missing
3dd2bd13a1da15a8,Energy,search,2016-08-15,2016-08-21,"The United States is in the midst of an energy renaissance, with growing domestic production of crude oil and natural gas, and expanding capacity at refining and petrochemical facilities.",,,missing
ce484290c5c6ea94,Energy,search,2016-08-22,2016-08-28,"Gasoline prices have fallen over the past two years, with the average retail price of gasoline decreasing due to the oil price collapse that began in 2014.",,,missing
d465b86f0cfc5a2d,Energy,search,2016-08-29,2016-09-04,"As of September 2016, gasoline prices in the US were the lowest in 12 years prior to Labor Day, attributed to lower crude oil prices due to high global inventories and increased drilling activity in the US.",,,missing
e17a889dcaf33d69,Energy,search,2016-09-05,2016-09-11,The cost of transporting coal can be more expensive than the cost of mining coal.,,,missing
7ae9bf59c00926af,Energy,search,2016-09-12,2016-09-18,"The global price of crude oil declined sharply after June 2014, affecting U.S. real GDP growth.",,,missing
690c507d168d49a3,Energy,search,2016-09-19,2016-09-25,The United States is both a major importer and exporter of motor gasoline due to regional differences in supply and demand balances.,,,missing
6badb2d396067d67,Energy,search,2016-09-26,2016-10-02,"Gasoline and diesel prices generally track the price of crude oil, and crude oil prices even more closely than gasoline prices.",,,missing
7312116a8c8f7a78,Energy,search,2016-10-03,2016-10-09,"As of 2012, the average cost of propane was $2.47 per gallon.",,,missing
4584b5f1d3556946,Energy,search,2016-10-17,2016-10-23,New York State residents can take advantage of the Drive Clean Rebate for new electric car purchases or leases.,,,missing
8ed18ebe16d7405d,Energy,search,2016-10-24,2016-10-30,The average retail price of fuel oil,,,missing
09b3dfc9dfc2eeb8,Energy,search,2016-10-31,2016-11-06,"The price per gallon of unleaded gasoline in New Jersey on July 1, 2016, was subject to a tax rate.",,,missing
ee067a80f6117009,Energy,search,2016-11-07,2016-11-13,"As of November 2016, crude oil prices and demand are affecting gas prices, with prices for drivers in the Central United States being some of the cheapest in the country.",,,missing
f95577e896edfabe,Energy,search,2016-11-14,2016-11-20,"As of November 2016, residential heating oil and propane prices are at levels similar to the previous year.",,,missing
0c78587dfbed0389,Energy,search,2016-11-21,2016-11-27,"As of November 2016, U.S. average gasoline prices were the second-lowest on record for Thanksgiving, closely linked to crude oil prices.",,,missing
230a36bf8075449c,Energy,search,2016-11-28,2016-12-04,"The United States is a significant player in the global energy market, with growing natural gas exports to Mexico . The prices of solar, wind, and batteries have been decreasing, making them more competitive with fossil fuels .",,,missing
f79c0f9acdca12bc,Energy,search,2016-12-05,2016-12-11,"The current price of WTI crude oil as of May 20, 2024 is 79.70 per barrel.",,,missing
82f82f97fca75d46,Energy,search,2016-12-12,2016-12-18,The U.S. Energy Information Administration (EIA) reports that almost all motor gasoline sold in the United States is blended with 10% ethanol.,,,missing
5e385f97657bf7f2,Energy,search,2016-12-19,2016-12-25,A one cent increase in crude oil prices per liter translates into a 1.2 cent increase in retail fuel prices on average.,,,missing
28a5cf18e9e28cd2,Energy,search,2016-12-26,2017-01-01,"The average price of oil has been declining, straining the fiscal positions of fuel-exporting countries, and the IMF predicts a gradual increase in policy interest rates in the United States.",,,missing
37e62c1aa0c665c8,Energy,search,2017-01-02,2017-01-08,Lower crude oil prices in 2015 were the main cause of lower gasoline prices in 2016.,,,missing
39de32b251592101,Energy,search,2017-01-09,2017-01-15,"U.S. gasoline prices are on the rise heading into Labor Day, and the United States tends to produce lighter crude oil and import heavier crude oil.",,,missing
e8eb42a844b75b3e,Energy,search,2017-01-16,2017-01-22,"The current fuel price outlook is uncertain due to volatility in crude oil and petroleum products, which directly affects the finances of individual consumers and creates indirect costs for the economy .",,,missing
978d45577fa00f1e,Energy,search,2017-01-23,2017-01-29,"Natural gas prices in 2017 and 2018 are expected to be higher than previous years, according to the Energy Information Administration.",,,missing
6b108ee73ec234e6,Energy,search,2017-01-30,2017-02-05,"As of February 2017, the US crude oil inventories were increasing, indicating weakening fundamentals for crude oil.",,,missing
644a16df55a380a0,Energy,search,2017-02-06,2017-02-12,"The U.S. Energy Information Administration (EIA) uses regression models to estimate state-level prices by sector, including distillate fuel oil prices.",,,missing
d8e746e7779061ac,Energy,search,2017-02-13,2017-02-19,The Consumer Price Index for All Urban Consumers: Gasoline (All Types) is tracked by the U.S. Bureau of Labor Statistics.,,,missing
ddf2d69b411980a3,Energy,search,2017-02-20,2017-02-26,"U.S. oil production is up and crude oil inventories are rising, which has kept retail gas prices steady.",,,missing
f93d2723a429c2da,Energy,search,2017-02-27,2017-03-05,"The United States consumed more than 19.7 million barrels of oil, and the average price of regular gasoline in the United States was $3.10 in Hawaii, the nation's most expensive market for retail gasoline.",,,missing
93b86abf945cca8e,Energy,search,2017-03-06,2017-03-12,The current average prices of various oil blends in the United States are available on oilprice.com.,,,missing
696772fb94f6b608,Energy,search,2017-03-13,2017-03-19,U.S. crude oil production has topped 9 million barrels daily and is likely to continue to increase through the rest of the year.,,,missing
692f91f586225c6e,Energy,search,2017-03-20,2017-03-26,"In 2016, the Organization of the Petroleum Exporting Countries (OPEC) agreed to cut oil production, leading to a price increase, with WTI seeing its largest annual price increase since 2009.",,,missing
d9aa793194c72f5e,Energy,search,2017-03-27,2017-04-02,"Total U.S. energy production fell in 2016 after six consecutive years of growth, while gross energy imports increased 7% from 2015 to 2016.",,,missing
0700eeb400ef44a1,Energy,search,2017-04-03,2017-04-09,"The U.S. energy consumption rose slightly in 2016 despite a significant decrease in coal consumption, with fossil fuels still dominating the energy mix.",,,missing
f87ed0380718aca4,Energy,search,2017-04-10,2017-04-16,Objective facts about the Economy and Energy situation: Proved reserves of crude oil and natural gas in the United States increased sharply in 2011. Natural gas storage working capacity grew 2% in 2012. Gasoline prices decreased throughout 2015. Natural gas production rose 11 percent in 2016.,,,missing
1fd1b8f8a4c11c22,Energy,search,2017-04-17,2017-04-23,"Most coal plants in the United States were built before 1990, and less than 5% of operating coal capacity uses lignite or other coal types.",,,missing
229f7d6697479d9c,Energy,search,2017-04-24,2017-04-30,The average gasoline price in Oregon is $363.,,,missing
c6fafb3dcfe340fa,Energy,search,2017-05-01,2017-05-07,"The United States produced more crude oil than any nation, at any time, with a production rise in 2017.",,,missing
90c82d79d1533579,Energy,search,2017-05-08,2017-05-14,The United States generates most of its energy using oil.,,,missing
674b8ec2fb84b436,Energy,search,2017-05-15,2017-05-21,"The 2014-2016 oil price decline had a sluggish impact on the US economy, surprising many economists.",,,missing
eb880d6a313a2b3b,Energy,search,2017-05-22,2017-05-28,"Objective facts about the Economy and Energy situation: U.S. gasoline prices are more closely tied to Brent crude oil prices than to West Texas Intermediate prices. Gasoline futures in the US are currently trading, and WTI crude oil prices are also being monitored. The U.S. gasoline market accounts for roughly 10 percent of global oil consumption. U.S. refiners processed 17.281 million barrels of crude oil last week. The United States produced more crude oil than any nation, at any time.",,,missing
f7ebd71ed2774447,Energy,search,2017-05-29,2017-06-04,"The average price of Brent crude in 2017 was $97.26/bbl, and the U.S. economy paid $390 billion for crude oil and refined products that year.",,,missing
